125
80, 1, 118, 0
80, 1, 118, 0
17, 1, 181, 0
63, 0, 135, 1
80, 1, 118, 0
80, 1, 118, 0
77, 0, 121, 1
77, 0, 121, 1
77, 0, 121, 1
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
0, 0, 198, 1
176, 1, 22, 0
7, 0, 191, 1
7, 0, 191, 1
7, 0, 191, 1
7, 0, 191, 1
7, 0, 191, 1
0, 0, 198, 1
7, 0, 191, 1
2, 0, 196, 1
2, 0, 196, 1
2, 0, 196, 1
2, 0, 196, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
109, 1, 89, 0
7, 0, 191, 1
7, 0, 191, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
74, 1, 124, 0
74, 1, 124, 0
0, 1, 198, 0
74, 1, 124, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
74, 1, 124, 0
0, 0, 198, 1
0, 0, 198, 1
74, 1, 124, 0
74, 1, 124, 0
0, 0, 198, 1
74, 1, 124, 0
74, 1, 124, 0
12, 0, 186, 1
12, 0, 186, 1
0, 0, 198, 1
12, 0, 186, 1
12, 0, 186, 1
12, 0, 186, 1
12, 0, 186, 1
0, 0, 198, 1
12, 0, 186, 1
12, 0, 186, 1
76, 1, 122, 0
76, 1, 122, 0
76, 1, 122, 0
2, 0, 196, 1
76, 1, 122, 0
76, 1, 122, 0
74, 1, 124, 0
74, 1, 124, 0
12, 0, 186, 1
12, 0, 186, 1
12, 0, 186, 1
74, 1, 124, 0
12, 0, 186, 1
74, 1, 124, 0
12, 0, 186, 1
12, 0, 186, 1
12, 0, 186, 1
76, 1, 122, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
76, 1, 122, 0
74, 1, 124, 0
76, 1, 122, 0
76, 1, 122, 0
76, 1, 122, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
76, 1, 122, 0
76, 1, 122, 0
76, 1, 122, 0
76, 1, 122, 0
76, 1, 122, 0
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
75, 1, 123, 0
115, 1, 83, 0
0, 0, 198, 1
0, 0, 198, 1
115, 1, 83, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
40, 1, 158, 0
116, 1, 82, 0
115, 1, 83, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
12, 0, 186, 1
116, 1, 82, 0
1, 0, 197, 1
115, 1, 83, 0
115, 1, 83, 0
115, 1, 83, 0
12, 0, 186, 1
12, 0, 186, 1
12, 0, 186, 1
115, 1, 83, 0
101, 1, 97, 0
115, 1, 83, 0
115, 1, 83, 0
115, 1, 83, 0
0, 0, 198, 1
115, 1, 83, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
115, 1, 83, 0
115, 1, 83, 0
115, 1, 83, 0
115, 1, 83, 0
1, 0, 197, 1
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
119, 1, 79, 0
119, 1, 79, 0
7, 0, 191, 1
7, 0, 191, 1
112, 1, 86, 0
112, 1, 86, 0
3, 1, 195, 0
3, 1, 195, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
3, 1, 195, 0
3, 1, 195, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
3, 1, 195, 0
3, 1, 195, 0
109, 1, 89, 0
116, 1, 82, 0
116, 1, 82, 0
0, 0, 198, 1
116, 1, 82, 0
2, 0, 196, 1
0, 0, 198, 1
2, 0, 196, 1
116, 1, 82, 0
116, 1, 82, 0
2, 0, 196, 1
116, 1, 82, 0
109, 1, 89, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
116, 1, 82, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
2, 0, 196, 1
2, 0, 196, 1
2, 0, 196, 1
2, 0, 196, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
2, 0, 196, 1
7, 0, 191, 1
7, 0, 191, 1
4, 0, 194, 1
7, 0, 191, 1
7, 0, 191, 1
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
198, 1, 0, 0
198, 1, 0, 0
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
0, 0, 198, 1
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
198, 1, 0, 0
50, 0, 148, 1
13, 0, 185, 1
13, 0, 185, 1
13, 0, 185, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
0, 0, 198, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
3, 0, 195, 1
2, 0, 196, 1
2, 0, 196, 1
1, 0, 197, 1
2, 0, 196, 1
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
4, 0, 194, 1
3, 0, 195, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
2, 0, 196, 1
2, 0, 196, 1
2, 0, 196, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
6, 0, 192, 1
6, 0, 192, 1
6, 0, 192, 1
6, 0, 192, 1
6, 0, 192, 1
6, 0, 192, 1
15, 0, 183, 1
15, 0, 183, 1
14, 0, 184, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
5, 0, 193, 1
5, 0, 193, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
1, 0, 197, 1
1, 0, 197, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
0, 0, 198, 1
2, 0, 196, 1
176, 1, 22, 0
176, 1, 22, 0
176, 1, 22, 0
