224
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
549, 11, 7, 0
534, 9, 22, 2
534, 9, 22, 2
534, 9, 22, 2
6, 0, 550, 11
534, 9, 22, 2
1, 0, 555, 11
534, 9, 22, 2
534, 9, 22, 2
0, 0, 556, 11
549, 11, 7, 0
549, 11, 7, 0
163, 0, 393, 11
0, 0, 556, 11
163, 0, 393, 11
1, 0, 555, 11
162, 0, 394, 11
162, 0, 394, 11
162, 0, 394, 11
162, 0, 394, 11
548, 11, 8, 0
162, 0, 394, 11
548, 11, 8, 0
543, 11, 13, 0
76, 3, 480, 8
467, 8, 89, 3
548, 11, 8, 0
544, 10, 12, 1
118, 3, 438, 8
426, 7, 130, 4
548, 11, 8, 0
119, 3, 437, 8
3, 0, 553, 11
116, 3, 440, 8
1, 0, 555, 11
115, 3, 441, 8
0, 0, 556, 11
115, 3, 441, 8
0, 0, 556, 11
115, 3, 441, 8
1, 0, 555, 11
543, 11, 13, 0
0, 0, 556, 11
543, 11, 13, 0
0, 0, 556, 11
0, 0, 556, 11
543, 11, 13, 0
298, 7, 258, 4
298, 7, 258, 4
298, 7, 258, 4
298, 7, 258, 4
298, 7, 258, 4
245, 4, 311, 7
245, 4, 311, 7
245, 4, 311, 7
543, 11, 13, 0
540, 11, 16, 0
539, 11, 17, 0
0, 0, 556, 11
539, 11, 17, 0
539, 11, 17, 0
539, 11, 17, 0
540, 11, 16, 0
540, 11, 16, 0
0, 0, 556, 11
540, 11, 16, 0
543, 11, 13, 0
1, 0, 555, 11
542, 11, 14, 0
1, 0, 555, 11
0, 0, 556, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
0, 0, 556, 11
1, 0, 555, 11
1, 0, 555, 11
1, 0, 555, 11
542, 11, 14, 0
1, 0, 555, 11
542, 11, 14, 0
542, 11, 14, 0
554, 11, 2, 0
554, 11, 2, 0
2, 0, 554, 11
0, 0, 556, 11
2, 0, 554, 11
0, 0, 556, 11
554, 11, 2, 0
9, 2, 547, 9
0, 0, 556, 11
9, 2, 547, 9
0, 0, 556, 11
9, 2, 547, 9
0, 0, 556, 11
554, 11, 2, 0
5, 0, 551, 11
0, 0, 556, 11
5, 0, 551, 11
0, 0, 556, 11
5, 0, 551, 11
5, 0, 551, 11
0, 0, 556, 11
5, 0, 551, 11
0, 0, 556, 11
554, 11, 2, 0
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
3, 0, 553, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
3, 0, 553, 11
9, 0, 547, 11
6, 0, 550, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
4, 0, 552, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
1, 0, 555, 11
8, 0, 548, 11
9, 0, 547, 11
9, 0, 547, 11
3, 0, 553, 11
9, 0, 547, 11
1, 0, 555, 11
9, 0, 547, 11
1, 0, 555, 11
9, 0, 547, 11
8, 0, 548, 11
9, 0, 547, 11
8, 0, 548, 11
9, 0, 547, 11
2, 0, 554, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
1, 0, 555, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
2, 0, 554, 11
7, 0, 549, 11
0, 0, 556, 11
7, 0, 549, 11
9, 0, 547, 11
0, 0, 556, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
2, 0, 554, 11
7, 0, 549, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
1, 0, 555, 11
1, 0, 555, 11
8, 0, 548, 11
8, 0, 548, 11
8, 0, 548, 11
8, 0, 548, 11
8, 0, 548, 11
8, 0, 548, 11
8, 0, 548, 11
9, 0, 547, 11
8, 0, 548, 11
8, 0, 548, 11
9, 0, 547, 11
8, 0, 548, 11
8, 0, 548, 11
9, 0, 547, 11
9, 0, 547, 11
9, 0, 547, 11
554, 11, 2, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
0, 0, 556, 11
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
556, 11, 0, 0
540, 10, 16, 1
0, 0, 556, 11
0, 0, 556, 11
