71
80, 2, 72, 45
80, 2, 72, 45
17, 1, 135, 46
63, 1, 89, 46
80, 2, 72, 45
80, 2, 72, 45
77, 1, 75, 46
77, 1, 75, 46
77, 1, 75, 46
130, 47, 22, 0
130, 47, 22, 0
130, 47, 22, 0
0, 0, 152, 47
130, 47, 22, 0
4, 3, 148, 44
4, 3, 148, 44
4, 3, 148, 44
4, 3, 148, 44
4, 3, 148, 44
0, 0, 152, 47
4, 3, 148, 44
2, 0, 150, 47
2, 0, 150, 47
2, 0, 150, 47
2, 0, 150, 47
0, 0, 152, 47
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
0, 0, 152, 47
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
69, 46, 83, 1
69, 46, 83, 1
69, 46, 83, 1
69, 46, 83, 1
69, 46, 83, 1
69, 46, 83, 1
70, 46, 82, 1
70, 46, 82, 1
69, 46, 83, 1
70, 46, 82, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
28, 46, 124, 1
28, 46, 124, 1
0, 1, 152, 46
28, 46, 124, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
28, 46, 124, 1
0, 0, 152, 47
0, 0, 152, 47
28, 46, 124, 1
28, 46, 124, 1
0, 0, 152, 47
28, 46, 124, 1
28, 46, 124, 1
10, 2, 142, 45
10, 2, 142, 45
0, 0, 152, 47
10, 2, 142, 45
10, 2, 142, 45
10, 2, 142, 45
10, 2, 142, 45
0, 0, 152, 47
10, 2, 142, 45
10, 2, 142, 45
30, 46, 122, 1
30, 46, 122, 1
0, 2, 152, 45
30, 46, 122, 1
30, 46, 122, 1
28, 46, 124, 1
28, 46, 124, 1
10, 2, 142, 45
10, 2, 142, 45
10, 2, 142, 45
28, 46, 124, 1
10, 2, 142, 45
28, 46, 124, 1
10, 2, 142, 45
10, 2, 142, 45
10, 2, 142, 45
30, 46, 122, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
30, 46, 122, 1
28, 46, 124, 1
30, 46, 122, 1
30, 46, 122, 1
30, 46, 122, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
30, 46, 122, 1
30, 46, 122, 1
30, 46, 122, 1
30, 46, 122, 1
30, 46, 122, 1
1, 0, 151, 47
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
29, 46, 123, 1
69, 46, 83, 1
0, 0, 152, 47
0, 0, 152, 47
69, 46, 83, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
70, 46, 82, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
0, 0, 152, 47
0, 0, 152, 47
0, 0, 152, 47
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
70, 46, 82, 1
2, 38, 150, 9
