707
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
184, 3, 27, 0
184, 3, 27, 0
184, 3, 27, 0
184, 3, 27, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
132, 3, 79, 0
55, 0, 156, 3
55, 0, 156, 3
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
1, 0, 210, 3
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
18, 0, 193, 3
169, 3, 42, 0
18, 0, 193, 3
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
2, 0, 209, 3
2, 0, 209, 3
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
165, 3, 46, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
184, 3, 27, 0
184, 3, 27, 0
184, 3, 27, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
0, 0, 211, 3
185, 3, 26, 0
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
3, 0, 208, 3
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
3, 0, 208, 3
185, 3, 26, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
187, 3, 24, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
184, 3, 27, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
3, 0, 208, 3
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
185, 3, 26, 0
187, 3, 24, 0
187, 3, 24, 0
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
15, 1, 196, 2
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
0, 0, 211, 3
0, 0, 211, 3
211, 3, 0, 0
0, 0, 211, 3
0, 0, 211, 3
211, 3, 0, 0
0, 0, 211, 3
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
211, 3, 0, 0
15, 1, 196, 2
211, 3, 0, 0
179, 2, 32, 1
211, 3, 0, 0
17, 3, 194, 0
211, 3, 0, 0
211, 3, 0, 0
0, 0, 211, 3
0, 0, 211, 3
0, 0, 211, 3
0, 0, 211, 3
0, 0, 211, 3
0, 0, 211, 3
